#GEN	x_best	f(x_best)	#eval
454	[-7.98766185e-37  8.16843998e-37]	1.3052615351828604e-72	58240
455	[-7.98766185e-37  8.16843998e-37]	1.3052615351828604e-72	58368
456	[-7.98766185e-37  8.16843998e-37]	1.3052615351828604e-72	58496
457	[ 7.91313628e-37 -3.58660715e-37]	7.548147657557802e-73	58624
458	[ 7.91313628e-37 -3.58660715e-37]	7.548147657557802e-73	58752
459	[ 7.91313628e-37 -3.58660715e-37]	7.548147657557802e-73	58880
460	[ 3.64255070e-37 -2.15223704e-37]	1.7900299855703777e-73	59008
461	[ 3.64255070e-37 -2.15223704e-37]	1.7900299855703777e-73	59136
462	[ 3.64255070e-37 -2.15223704e-37]	1.7900299855703777e-73	59264
463	[ 3.64255070e-37 -2.15223704e-37]	1.7900299855703777e-73	59392
464	[ 3.64255070e-37 -2.15223704e-37]	1.7900299855703777e-73	59520
465	[-2.16174352e-37 -3.05000667e-37]	1.3975675725308261e-73	59648
466	[-2.16174352e-37 -3.05000667e-37]	1.3975675725308261e-73	59776
467	[1.11950517e-37 7.39919151e-38]	1.800772173081074e-74	59904
468	[1.11950517e-37 7.39919151e-38]	1.800772173081074e-74	60032
469	[1.11950517e-37 7.39919151e-38]	1.800772173081074e-74	60160
470	[1.11950517e-37 7.39919151e-38]	1.800772173081074e-74	60288
471	[8.65934503e-38 8.98634878e-38]	1.5573872072033395e-74	60416
472	[-8.69339214e-38  3.13730857e-38]	8.5417771895098265e-75	60544
473	[ 5.11308523e-38 -4.12770396e-38]	4.3181580552523164e-75	60672
474	[-1.58139455e-38 -2.27044676e-39]	2.5523580025770228e-76	60800
475	[-1.58139455e-38 -2.27044676e-39]	2.5523580025770228e-76	60928
476	[-1.58139455e-38 -2.27044676e-39]	2.5523580025770228e-76	61056
477	[-1.58139455e-38 -2.27044676e-39]	2.5523580025770228e-76	61184
478	[-1.58139455e-38 -2.27044676e-39]	2.5523580025770228e-76	61312
479	[-1.58139455e-38 -2.27044676e-39]	2.5523580025770228e-76	61440
